atom_id,atom_name,domain_family,parity_coverage_level,parity_fixture_count,parity_case_count,runtime_probe_status,risk_tier,review_priority,parity_coverage_reasons
ageoa.molecular_docking.minimize_bandwidth.update_state_with_improvement_criterion@ageoa/molecular_docking/minimize_bandwidth/atoms.py:186,ageoa.molecular_docking.minimize_bandwidth.update_state_with_improvement_criterion,molecular_docking,none,0,0,not_applicable,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.molecular_docking.minimize_bandwidth.validate_square_matrix_shape@ageoa/molecular_docking/minimize_bandwidth/atoms.py:58,ageoa.molecular_docking.minimize_bandwidth.validate_square_matrix_shape,molecular_docking,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.molecular_docking.minimize_bandwidth.validate_symmetric_input@ageoa/molecular_docking/minimize_bandwidth/atoms.py:111,ageoa.molecular_docking.minimize_bandwidth.validate_symmetric_input,molecular_docking,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.molecular_docking.minimize_bandwidth.validate_symmetric_input@ageoa/molecular_docking/minimize_bandwidth/atoms.py:304,ageoa.molecular_docking.minimize_bandwidth.validate_symmetric_input,molecular_docking,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.molecular_docking.mwis_sa.calculate_weight@ageoa/molecular_docking/mwis_sa/atoms.py:66,ageoa.molecular_docking.mwis_sa.calculate_weight,molecular_docking,none,0,0,not_applicable,low,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.molecular_docking.mwis_sa.is_independent_set@ageoa/molecular_docking/mwis_sa/atoms.py:42,ageoa.molecular_docking.mwis_sa.is_independent_set,molecular_docking,none,0,0,not_applicable,low,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.molecular_docking.mwis_sa.load_graphs_from_folder@ageoa/molecular_docking/mwis_sa/atoms.py:18,ageoa.molecular_docking.mwis_sa.load_graphs_from_folder,molecular_docking,none,0,0,not_applicable,low,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.molecular_docking.mwis_sa.to_qubo@ageoa/molecular_docking/mwis_sa/atoms.py:86,ageoa.molecular_docking.mwis_sa.to_qubo,molecular_docking,none,0,0,not_applicable,medium,review_soon,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.molecular_docking.quantum_mwis_solver@ageoa/molecular_docking/atoms.py:17,ageoa.molecular_docking.quantum_mwis_solver,molecular_docking,none,0,0,not_applicable,low,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.molecular_docking.quantum_solver.adiabaticquantumsampler@ageoa/molecular_docking/quantum_solver/atoms.py:78,ageoa.molecular_docking.quantum_solver.adiabaticquantumsampler,molecular_docking,none,0,0,not_applicable,medium,review_soon,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.molecular_docking.quantum_solver.quantumproblemdefinition@ageoa/molecular_docking/quantum_solver/atoms.py:30,ageoa.molecular_docking.quantum_solver.quantumproblemdefinition,molecular_docking,none,0,0,not_applicable,medium,review_soon,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.molecular_docking.quantum_solver.solutionextraction@ageoa/molecular_docking/quantum_solver/atoms.py:144,ageoa.molecular_docking.quantum_solver.solutionextraction,molecular_docking,none,0,0,not_applicable,medium,review_soon,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.molecular_docking.quantum_solver_d12.adiabaticpulseassembler@ageoa/molecular_docking/quantum_solver_d12/atoms.py:176,ageoa.molecular_docking.quantum_solver_d12.adiabaticpulseassembler,molecular_docking,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.molecular_docking.quantum_solver_d12.interactionboundscomputer@ageoa/molecular_docking/quantum_solver_d12/atoms.py:119,ageoa.molecular_docking.quantum_solver_d12.interactionboundscomputer,molecular_docking,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.molecular_docking.quantum_solver_d12.quantumcircuitsampler@ageoa/molecular_docking/quantum_solver_d12/atoms.py:210,ageoa.molecular_docking.quantum_solver_d12.quantumcircuitsampler,molecular_docking,none,0,0,not_applicable,medium,review_soon,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.molecular_docking.quantum_solver_d12.quantumsolutionextractor@ageoa/molecular_docking/quantum_solver_d12/atoms.py:285,ageoa.molecular_docking.quantum_solver_d12.quantumsolutionextractor,molecular_docking,none,0,0,not_applicable,medium,review_soon,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.molecular_docking.quantum_solver_d12.quantumsolverorchestrator@ageoa/molecular_docking/quantum_solver_d12/atoms.py:37,ageoa.molecular_docking.quantum_solver_d12.quantumsolverorchestrator,molecular_docking,none,0,0,not_applicable,medium,review_soon,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.neurokit2.averageqrstemplate@ageoa/neurokit2/atoms.py:40,ageoa.neurokit2.averageqrstemplate,neurokit2,none,0,0,not_applicable,medium,review_soon,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.neurokit2.zhao2018hrvanalysis@ageoa/neurokit2/atoms.py:21,ageoa.neurokit2.zhao2018hrvanalysis,neurokit2,none,0,0,not_applicable,medium,review_soon,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.numpy.emath.logn@ageoa/numpy/emath.py:84,ageoa.numpy.emath.logn,numpy,none,0,0,not_applicable,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.numpy.fft.fft@ageoa/numpy/fft.py:35,ageoa.numpy.fft.fft,numpy,none,0,0,not_applicable,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.numpy.fft.fftfreq@ageoa/numpy/fft.py:190,ageoa.numpy.fft.fftfreq,numpy,none,0,0,not_applicable,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.numpy.fft.fftshift@ageoa/numpy/fft.py:210,ageoa.numpy.fft.fftshift,numpy,none,0,0,not_applicable,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.numpy.fft.ifft@ageoa/numpy/fft.py:80,ageoa.numpy.fft.ifft,numpy,none,0,0,not_applicable,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.numpy.fft.irfft@ageoa/numpy/fft.py:158,ageoa.numpy.fft.irfft,numpy,none,0,0,not_applicable,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.numpy.fft.rfft@ageoa/numpy/fft.py:119,ageoa.numpy.fft.rfft,numpy,none,0,0,not_applicable,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.numpy.fft_v2.forwardmultidimensionalfft@ageoa/numpy/fft_v2/atoms.py:21,ageoa.numpy.fft_v2.forwardmultidimensionalfft,numpy,none,0,0,not_applicable,medium,review_soon,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.numpy.fft_v2.hermitianspectraltransform@ageoa/numpy/fft_v2/atoms.py:59,ageoa.numpy.fft_v2.hermitianspectraltransform,numpy,none,0,0,not_applicable,medium,review_soon,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.numpy.fft_v2.inversemultidimensionalfft@ageoa/numpy/fft_v2/atoms.py:40,ageoa.numpy.fft_v2.inversemultidimensionalfft,numpy,none,0,0,not_applicable,medium,review_soon,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.numpy.linalg.det@ageoa/numpy/linalg.py:69,ageoa.numpy.linalg.det,numpy,none,0,0,not_applicable,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.numpy.linalg.inv@ageoa/numpy/linalg.py:50,ageoa.numpy.linalg.inv,numpy,none,0,0,not_applicable,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.numpy.linalg.norm@ageoa/numpy/linalg.py:84,ageoa.numpy.linalg.norm,numpy,none,0,0,not_applicable,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.numpy.linalg.solve@ageoa/numpy/linalg.py:30,ageoa.numpy.linalg.solve,numpy,none,0,0,not_applicable,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.numpy.polynomial.polyadd@ageoa/numpy/polynomial.py:102,ageoa.numpy.polynomial.polyadd,numpy,none,0,0,not_applicable,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.numpy.polynomial.polyder@ageoa/numpy/polynomial.py:64,ageoa.numpy.polynomial.polyder,numpy,none,0,0,not_applicable,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.numpy.polynomial.polyfit@ageoa/numpy/polynomial.py:44,ageoa.numpy.polynomial.polyfit,numpy,none,0,0,not_applicable,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.numpy.polynomial.polyint@ageoa/numpy/polynomial.py:83,ageoa.numpy.polynomial.polyint,numpy,none,0,0,not_applicable,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.numpy.polynomial.polymul@ageoa/numpy/polynomial.py:120,ageoa.numpy.polynomial.polymul,numpy,none,0,0,not_applicable,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.numpy.polynomial.polyroots@ageoa/numpy/polynomial.py:138,ageoa.numpy.polynomial.polyroots,numpy,none,0,0,not_applicable,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.numpy.polynomial.polyval@ageoa/numpy/polynomial.py:24,ageoa.numpy.polynomial.polyval,numpy,none,0,0,not_applicable,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.numpy.random.default_rng@ageoa/numpy/random.py:112,ageoa.numpy.random.default_rng,numpy,none,0,0,not_applicable,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.numpy.random.rand@ageoa/numpy/random.py:39,ageoa.numpy.random.rand,numpy,none,0,0,not_applicable,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.numpy.random.uniform@ageoa/numpy/random.py:76,ageoa.numpy.random.uniform,numpy,none,0,0,not_applicable,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.numpy.random_v2.combinatoricssampler@ageoa/numpy/random_v2/atoms.py:54,ageoa.numpy.random_v2.combinatoricssampler,numpy,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.numpy.random_v2.continuousmultivariatesampler@ageoa/numpy/random_v2/atoms.py:16,ageoa.numpy.random_v2.continuousmultivariatesampler,numpy,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.numpy.random_v2.discreteeventsampler@ageoa/numpy/random_v2/atoms.py:38,ageoa.numpy.random_v2.discreteeventsampler,numpy,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.numpy.search_sort_v2.binarysearchinsertion@ageoa/numpy/search_sort_v2/atoms.py:20,ageoa.numpy.search_sort_v2.binarysearchinsertion,numpy,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.numpy.search_sort_v2.lexicographicindirectsort@ageoa/numpy/search_sort_v2/atoms.py:37,ageoa.numpy.search_sort_v2.lexicographicindirectsort,numpy,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.numpy.search_sort_v2.partialsortpartition@ageoa/numpy/search_sort_v2/atoms.py:55,ageoa.numpy.search_sort_v2.partialsortpartition,numpy,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.particle_filters.basic.filter_step_preparation_and_dispatch@ageoa/particle_filters/basic/atoms.py:20,ageoa.particle_filters.basic.filter_step_preparation_and_dispatch,particle_filters,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.particle_filters.basic.likelihood_reweight_kernel@ageoa/particle_filters/basic/atoms.py:72,ageoa.particle_filters.basic.likelihood_reweight_kernel,particle_filters,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.particle_filters.basic.particle_propagation_kernel@ageoa/particle_filters/basic/atoms.py:44,ageoa.particle_filters.basic.particle_propagation_kernel,particle_filters,none,0,0,not_applicable,medium,review_soon,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.particle_filters.basic.resample_and_belief_projection@ageoa/particle_filters/basic/atoms.py:106,ageoa.particle_filters.basic.resample_and_belief_projection,particle_filters,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.pasqal.docking.graph_transformer@ageoa/pasqal/docking.py:58,ageoa.pasqal.docking.graph_transformer,pasqal,none,0,0,not_applicable,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.pasqal.docking.quantum_mwis_solver@ageoa/pasqal/docking.py:107,ageoa.pasqal.docking.quantum_mwis_solver,pasqal,none,0,0,not_applicable,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.pasqal.docking.sub_graph_embedder@ageoa/pasqal/docking.py:27,ageoa.pasqal.docking.sub_graph_embedder,pasqal,none,0,0,not_applicable,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.pronto.backlash_filter.initializebacklashfilterstate@ageoa/pronto/backlash_filter/atoms.py:23,ageoa.pronto.backlash_filter.initializebacklashfilterstate,pronto,none,0,0,not_applicable,medium,review_soon,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.pronto.backlash_filter.updatealphaparameter@ageoa/pronto/backlash_filter/atoms.py:38,ageoa.pronto.backlash_filter.updatealphaparameter,pronto,none,0,0,not_applicable,medium,review_soon,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.pronto.backlash_filter.updatecrossingtimemaximum@ageoa/pronto/backlash_filter/atoms.py:56,ageoa.pronto.backlash_filter.updatecrossingtimemaximum,pronto,none,0,0,not_applicable,medium,review_soon,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.pronto.blip_filter.bandpass_filter@ageoa/pronto/blip_filter/atoms.py:21,ageoa.pronto.blip_filter.bandpass_filter,pronto,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.pronto.blip_filter.heart_rate_computation@ageoa/pronto/blip_filter/atoms.py:119,ageoa.pronto.blip_filter.heart_rate_computation,pronto,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.pronto.blip_filter.peak_correction@ageoa/pronto/blip_filter/atoms.py:62,ageoa.pronto.blip_filter.peak_correction,pronto,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.pronto.blip_filter.r_peak_detection@ageoa/pronto/blip_filter/atoms.py:40,ageoa.pronto.blip_filter.r_peak_detection,pronto,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.pronto.blip_filter.template_extraction@ageoa/pronto/blip_filter/atoms.py:86,ageoa.pronto.blip_filter.template_extraction,pronto,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.pronto.dynamic_stance_estimator.initializefilter@ageoa/pronto/dynamic_stance_estimator/atoms.py:27,ageoa.pronto.dynamic_stance_estimator.initializefilter,pronto,none,0,0,not_applicable,medium,review_soon,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.pronto.dynamic_stance_estimator.predictstep@ageoa/pronto/dynamic_stance_estimator/atoms.py:49,ageoa.pronto.dynamic_stance_estimator.predictstep,pronto,none,0,0,not_applicable,medium,review_soon,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.pronto.dynamic_stance_estimator.querystance@ageoa/pronto/dynamic_stance_estimator/atoms.py:99,ageoa.pronto.dynamic_stance_estimator.querystance,pronto,none,0,0,not_applicable,medium,review_soon,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.pronto.dynamic_stance_estimator.updatestep@ageoa/pronto/dynamic_stance_estimator/atoms.py:73,ageoa.pronto.dynamic_stance_estimator.updatestep,pronto,none,0,0,not_applicable,medium,review_soon,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.pronto.dynamic_stance_estimator_d12.stanceestimation@ageoa/pronto/dynamic_stance_estimator_d12/atoms.py:46,ageoa.pronto.dynamic_stance_estimator_d12.stanceestimation,pronto,none,0,0,not_applicable,medium,review_soon,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.pronto.dynamic_stance_estimator_d12.stancestateinit@ageoa/pronto/dynamic_stance_estimator_d12/atoms.py:24,ageoa.pronto.dynamic_stance_estimator_d12.stancestateinit,pronto,none,0,0,not_applicable,medium,review_soon,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.pronto.ekf_smoother_d12.stateestimatorinit@ageoa/pronto/ekf_smoother_d12/atoms.py:21,ageoa.pronto.ekf_smoother_d12.stateestimatorinit,pronto,none,0,0,not_applicable,medium,review_soon,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.pronto.ekf_smoother_v3.stateestimatorinit@ageoa/pronto/ekf_smoother_v3/atoms.py:21,ageoa.pronto.ekf_smoother_v3.stateestimatorinit,pronto,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.pronto.flex_estimator.estimate_flex_deflection@ageoa/pronto/flex_estimator/atoms.py:27,ageoa.pronto.flex_estimator.estimate_flex_deflection,pronto,none,0,0,not_applicable,low,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.pronto.foot_contact.foot_sensing_state_update@ageoa/pronto/foot_contact/atoms.py:22,ageoa.pronto.foot_contact.foot_sensing_state_update,pronto,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.pronto.foot_contact.mode_snapshot_readout@ageoa/pronto/foot_contact/atoms.py:40,ageoa.pronto.foot_contact.mode_snapshot_readout,pronto,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.pronto.inverse_schmitt.inverse_schmitt_trigger_transform@ageoa/pronto/inverse_schmitt/atoms.py:21,ageoa.pronto.inverse_schmitt.inverse_schmitt_trigger_transform,pronto,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.pronto.leg_odometer.posequeryaccessors@ageoa/pronto/leg_odometer/atoms.py:42,ageoa.pronto.leg_odometer.posequeryaccessors,pronto,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.pronto.leg_odometer.velocitystatereadout@ageoa/pronto/leg_odometer/atoms.py:21,ageoa.pronto.leg_odometer.velocitystatereadout,pronto,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.pronto.rbis_state_estimation@ageoa/pronto/atoms.py:19,ageoa.pronto.rbis_state_estimation,pronto,none,0,0,not_applicable,low,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.pronto.state_estimator.update_state_estimate@ageoa/pronto/state_estimator/atoms.py:24,ageoa.pronto.state_estimator.update_state_estimate,pronto,none,0,0,not_applicable,medium,review_soon,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.pronto.torque_adjustment.torqueadjustmentidentitystage@ageoa/pronto/torque_adjustment/atoms.py:21,ageoa.pronto.torque_adjustment.torqueadjustmentidentitystage,pronto,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.pronto.yaw_lock.configurecorrectionandyawslippolicy@ageoa/pronto/yaw_lock/atoms.py:47,ageoa.pronto.yaw_lock.configurecorrectionandyawslippolicy,pronto,none,0,0,not_applicable,medium,review_soon,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.pronto.yaw_lock.initializeyawlockstate@ageoa/pronto/yaw_lock/atoms.py:20,ageoa.pronto.yaw_lock.initializeyawlockstate,pronto,none,0,0,not_applicable,medium,review_soon,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.pronto.yaw_lock.readinitialjointangles@ageoa/pronto/yaw_lock/atoms.py:126,ageoa.pronto.yaw_lock.readinitialjointangles,pronto,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.pronto.yaw_lock.readrobotstandingstatus@ageoa/pronto/yaw_lock/atoms.py:88,ageoa.pronto.yaw_lock.readrobotstandingstatus,pronto,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.pronto.yaw_lock.setjointposeandinitialangles@ageoa/pronto/yaw_lock/atoms.py:105,ageoa.pronto.yaw_lock.setjointposeandinitialangles,pronto,none,0,0,not_applicable,medium,review_soon,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.pronto.yaw_lock.setrobotstandingstatus@ageoa/pronto/yaw_lock/atoms.py:71,ageoa.pronto.yaw_lock.setrobotstandingstatus,pronto,none,0,0,not_applicable,medium,review_soon,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.pronto.yaw_lock.setstandinglinktargets@ageoa/pronto/yaw_lock/atoms.py:142,ageoa.pronto.yaw_lock.setstandinglinktargets,pronto,none,0,0,not_applicable,medium,review_soon,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.pulsar.pipeline.SNR@ageoa/pulsar/pipeline.py:113,ageoa.pulsar.pipeline.SNR,pulsar,none,0,0,not_applicable,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.pulsar.pipeline.de_disperse@ageoa/pulsar/pipeline.py:44,ageoa.pulsar.pipeline.de_disperse,pulsar,none,0,0,not_applicable,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.pulsar.pipeline.delay_from_DM@ageoa/pulsar/pipeline.py:24,ageoa.pulsar.pipeline.delay_from_DM,pulsar,none,0,0,not_applicable,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.pulsar.pipeline.fold_signal@ageoa/pulsar/pipeline.py:84,ageoa.pulsar.pipeline.fold_signal,pulsar,none,0,0,not_applicable,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.pulsar_folding.dm_can_brute_force@ageoa/pulsar_folding/atoms.py:19,ageoa.pulsar_folding.dm_can_brute_force,pulsar_folding,none,0,0,not_applicable,low,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.pulsar_folding.dm_can_d12.dm_candidate_filter@ageoa/pulsar_folding/dm_can_d12/atoms.py:18,ageoa.pulsar_folding.dm_can_d12.dm_candidate_filter,pulsar_folding,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.pulsar_folding.spline_bandpass_correction@ageoa/pulsar_folding/atoms.py:49,ageoa.pulsar_folding.spline_bandpass_correction,pulsar_folding,none,0,0,not_applicable,low,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.quant_engine.calculate_ofi@ageoa/quant_engine/atoms.py:27,ageoa.quant_engine.calculate_ofi,quant_engine,none,0,0,not_applicable,medium,review_soon,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.quant_engine.execute_passive@ageoa/quant_engine/atoms.py:115,ageoa.quant_engine.execute_passive,quant_engine,none,0,0,not_applicable,medium,review_soon,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.quant_engine.execute_pov@ageoa/quant_engine/atoms.py:84,ageoa.quant_engine.execute_pov,quant_engine,none,0,0,not_applicable,medium,review_soon,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.quant_engine.execute_vwap@ageoa/quant_engine/atoms.py:61,ageoa.quant_engine.execute_vwap,quant_engine,none,0,0,not_applicable,medium,review_soon,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.quantfin.char_func_option_d12.cf@ageoa/quantfin/char_func_option_d12/atoms.py:168,ageoa.quantfin.char_func_option_d12.cf,quantfin,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.quantfin.char_func_option_d12.charfuncoption@ageoa/quantfin/char_func_option_d12/atoms.py:26,ageoa.quantfin.char_func_option_d12.charfuncoption,quantfin,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
