atom_id,atom_name,acceptability_score,acceptability_band,max_reviewable_verdict,structural,runtime,upstream_fidelity,developer_semantics,trust_support,hard_blockers,major_penalties
ageoa.mcmc_foundational.kthohr_mcmc.mala.mala_proposal_adjustment@ageoa/mcmc_foundational/kthohr_mcmc/mala/atoms.py:22,ageoa.mcmc_foundational.kthohr_mcmc.mala.mala_proposal_adjustment,65,limited_acceptability,acceptable_with_limits,20,6,14,15,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE
ageoa.mcmc_foundational.kthohr_mcmc.mcmc_algos.dispatch_mcmc_algorithm@ageoa/mcmc_foundational/kthohr_mcmc/mcmc_algos/atoms.py:21,ageoa.mcmc_foundational.kthohr_mcmc.mcmc_algos.dispatch_mcmc_algorithm,65,limited_acceptability,acceptable_with_limits,20,6,14,15,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE
ageoa.mcmc_foundational.kthohr_mcmc.nuts.nuts_recursive_tree_build@ageoa/mcmc_foundational/kthohr_mcmc/nuts/atoms.py:27,ageoa.mcmc_foundational.kthohr_mcmc.nuts.nuts_recursive_tree_build,65,limited_acceptability,acceptable_with_limits,20,6,14,15,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE
ageoa.mcmc_foundational.kthohr_mcmc.rmhmc.buildrmhmctransitionkernel@ageoa/mcmc_foundational/kthohr_mcmc/rmhmc/atoms.py:23,ageoa.mcmc_foundational.kthohr_mcmc.rmhmc.buildrmhmctransitionkernel,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.mcmc_foundational.kthohr_mcmc.rwmh.constructrandomwalkmetropoliskernel@ageoa/mcmc_foundational/kthohr_mcmc/rwmh/atoms.py:20,ageoa.mcmc_foundational.kthohr_mcmc.rwmh.constructrandomwalkmetropoliskernel,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.mcmc_foundational.mini_mcmc.hmc.initializehmcstate@ageoa/mcmc_foundational/mini_mcmc/hmc/atoms.py:26,ageoa.mcmc_foundational.mini_mcmc.hmc.initializehmcstate,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.mcmc_foundational.mini_mcmc.hmc.leapfrogproposalkernel@ageoa/mcmc_foundational/mini_mcmc/hmc/atoms.py:62,ageoa.mcmc_foundational.mini_mcmc.hmc.leapfrogproposalkernel,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.mcmc_foundational.mini_mcmc.hmc.metropolishmctransition@ageoa/mcmc_foundational/mini_mcmc/hmc/atoms.py:110,ageoa.mcmc_foundational.mini_mcmc.hmc.metropolishmctransition,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.mcmc_foundational.mini_mcmc.hmc.runsamplingloop@ageoa/mcmc_foundational/mini_mcmc/hmc/atoms.py:164,ageoa.mcmc_foundational.mini_mcmc.hmc.runsamplingloop,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.mcmc_foundational.mini_mcmc.hmc_llm.initializehmckernelstate@ageoa/mcmc_foundational/mini_mcmc/hmc_llm/atoms.py:26,ageoa.mcmc_foundational.mini_mcmc.hmc_llm.initializehmckernelstate,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.mcmc_foundational.mini_mcmc.hmc_llm.initializesamplerrng@ageoa/mcmc_foundational/mini_mcmc/hmc_llm/atoms.py:56,ageoa.mcmc_foundational.mini_mcmc.hmc_llm.initializesamplerrng,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.mcmc_foundational.mini_mcmc.hmc_llm.hamiltoniantransitionkernel@ageoa/mcmc_foundational/mini_mcmc/hmc_llm/atoms.py:72,ageoa.mcmc_foundational.mini_mcmc.hmc_llm.hamiltoniantransitionkernel,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.mcmc_foundational.mini_mcmc.hmc_llm.collectposteriorchain@ageoa/mcmc_foundational/mini_mcmc/hmc_llm/atoms.py:148,ageoa.mcmc_foundational.mini_mcmc.hmc_llm.collectposteriorchain,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.mcmc_foundational.mini_mcmc.nuts.nuts_recursive_tree_build@ageoa/mcmc_foundational/mini_mcmc/nuts/atoms.py:27,ageoa.mcmc_foundational.mini_mcmc.nuts.nuts_recursive_tree_build,65,limited_acceptability,acceptable_with_limits,20,6,14,15,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE
ageoa.mcmc_foundational.mini_mcmc.nuts_llm.initializenutsstate@ageoa/mcmc_foundational/mini_mcmc/nuts_llm/atoms.py:22,ageoa.mcmc_foundational.mini_mcmc.nuts_llm.initializenutsstate,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.mcmc_foundational.mini_mcmc.nuts_llm.runnutstransitions@ageoa/mcmc_foundational/mini_mcmc/nuts_llm/atoms.py:56,ageoa.mcmc_foundational.mini_mcmc.nuts_llm.runnutstransitions,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.mint.apc_module.apccoreevaluation@ageoa/mint/apc_module/atoms.py:14,ageoa.mint.apc_module.apccoreevaluation,83,acceptable_with_limits_candidate,acceptable_with_limits,20,6,35,12,10,,RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.mint.axial_attention@ageoa/mint/atoms.py:19,ageoa.mint.axial_attention,49,misleading_candidate,misleading,20,6,5,15,10,FIDELITY_SIGNATURE_INVENTED_PARAMETER;FIDELITY_SIGNATURE_MISSING_REQUIRED,FIDELITY_REQUIREDNESS_MISMATCH;FIDELITY_SIGNATURE_INVENTED_PARAMETER;FIDELITY_SIGNATURE_MISSING_REQUIRED;RUNTIME_NO_PROBE_EVIDENCE
ageoa.mint.rotary_positional_embeddings@ageoa/mint/atoms.py:66,ageoa.mint.rotary_positional_embeddings,49,misleading_candidate,misleading,20,6,5,15,10,FIDELITY_SIGNATURE_INVENTED_PARAMETER;FIDELITY_SIGNATURE_MISSING_REQUIRED,FIDELITY_REQUIREDNESS_MISMATCH;FIDELITY_SIGNATURE_INVENTED_PARAMETER;FIDELITY_SIGNATURE_MISSING_REQUIRED;RUNTIME_NO_PROBE_EVIDENCE
ageoa.mint.axial_attention.rowselfattention@ageoa/mint/axial_attention/atoms.py:18,ageoa.mint.axial_attention.rowselfattention,79,acceptable_with_limits_candidate,acceptable_with_limits,20,6,31,12,10,,FIDELITY_REQUIREDNESS_MISMATCH;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.mint.axial_attention_d12.row_self_attention@ageoa/mint/axial_attention_d12/atoms.py:18,ageoa.mint.axial_attention_d12.row_self_attention,82,acceptable_with_limits_candidate,acceptable_with_limits,20,6,31,15,10,,FIDELITY_REQUIREDNESS_MISMATCH;RUNTIME_NO_PROBE_EVIDENCE
ageoa.mint.encoding_dist_mat.encodedistancematrix@ageoa/mint/encoding_dist_mat/atoms.py:17,ageoa.mint.encoding_dist_mat.encodedistancematrix,49,misleading_candidate,misleading,20,6,5,12,10,FIDELITY_SIGNATURE_INVENTED_PARAMETER;FIDELITY_SIGNATURE_MISSING_REQUIRED,FIDELITY_REQUIREDNESS_MISMATCH;FIDELITY_SIGNATURE_INVENTED_PARAMETER;FIDELITY_SIGNATURE_MISSING_REQUIRED;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.mint.fasta_dataset.dataset_state_initialization@ageoa/mint/fasta_dataset/atoms.py:20,ageoa.mint.fasta_dataset.dataset_state_initialization,49,misleading_candidate,misleading,20,6,14,15,10,FIDELITY_SIGNATURE_INVENTED_PARAMETER,FIDELITY_REQUIREDNESS_MISMATCH;FIDELITY_SIGNATURE_INVENTED_PARAMETER;FIDELITY_WEAK_TYPES;RUNTIME_NO_PROBE_EVIDENCE
ageoa.mint.fasta_dataset.dataset_length_query@ageoa/mint/fasta_dataset/atoms.py:60,ageoa.mint.fasta_dataset.dataset_length_query,49,misleading_candidate,misleading,20,6,14,15,10,FIDELITY_SIGNATURE_INVENTED_PARAMETER,FIDELITY_REQUIREDNESS_MISMATCH;FIDELITY_SIGNATURE_INVENTED_PARAMETER;FIDELITY_WEAK_TYPES;RUNTIME_NO_PROBE_EVIDENCE
ageoa.mint.fasta_dataset.dataset_item_retrieval@ageoa/mint/fasta_dataset/atoms.py:75,ageoa.mint.fasta_dataset.dataset_item_retrieval,49,misleading_candidate,misleading,20,6,14,15,10,FIDELITY_SIGNATURE_INVENTED_PARAMETER,FIDELITY_REQUIREDNESS_MISMATCH;FIDELITY_SIGNATURE_INVENTED_PARAMETER;FIDELITY_WEAK_TYPES;RUNTIME_NO_PROBE_EVIDENCE
ageoa.mint.fasta_dataset.token_budget_batch_planning@ageoa/mint/fasta_dataset/atoms.py:92,ageoa.mint.fasta_dataset.token_budget_batch_planning,49,misleading_candidate,misleading,20,6,14,15,10,FIDELITY_SIGNATURE_INVENTED_PARAMETER,FIDELITY_REQUIREDNESS_MISMATCH;FIDELITY_SIGNATURE_INVENTED_PARAMETER;FIDELITY_WEAK_TYPES;RUNTIME_NO_PROBE_EVIDENCE
ageoa.mint.incremental_attention.enable_incremental_state_configuration@ageoa/mint/incremental_attention/atoms.py:16,ageoa.mint.incremental_attention.enable_incremental_state_configuration,49,misleading_candidate,misleading,20,6,19,15,10,FIDELITY_SIGNATURE_INVENTED_PARAMETER,FIDELITY_REQUIREDNESS_MISMATCH;FIDELITY_SIGNATURE_INVENTED_PARAMETER;RUNTIME_NO_PROBE_EVIDENCE
ageoa.mint.rotary_embedding.rotaryembedding@ageoa/mint/rotary_embedding/atoms.py:18,ageoa.mint.rotary_embedding.rotaryembedding,83,acceptable_with_limits_candidate,acceptable_with_limits,20,6,35,12,10,,RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.mint.rotary_embedding_d12.rotaryembedding@ageoa/mint/rotary_embedding_d12/atoms.py:17,ageoa.mint.rotary_embedding_d12.rotaryembedding,83,acceptable_with_limits_candidate,acceptable_with_limits,20,6,35,12,10,,RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.molecular_docking.add_quantum_link.addquantumlink@ageoa/molecular_docking/add_quantum_link/atoms.py:23,ageoa.molecular_docking.add_quantum_link.addquantumlink,79,acceptable_with_limits_candidate,acceptable_with_limits,20,6,31,12,10,,FIDELITY_REQUIREDNESS_MISMATCH;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.molecular_docking.quantum_mwis_solver@ageoa/molecular_docking/atoms.py:17,ageoa.molecular_docking.quantum_mwis_solver,49,misleading_candidate,misleading,20,6,5,15,10,FIDELITY_SIGNATURE_INVENTED_PARAMETER;FIDELITY_SIGNATURE_MISSING_REQUIRED,FIDELITY_REQUIREDNESS_MISMATCH;FIDELITY_SIGNATURE_INVENTED_PARAMETER;FIDELITY_SIGNATURE_MISSING_REQUIRED;RUNTIME_NO_PROBE_EVIDENCE
ageoa.molecular_docking.greedy_lattice_mapping@ageoa/molecular_docking/atoms.py:67,ageoa.molecular_docking.greedy_lattice_mapping,65,limited_acceptability,acceptable_with_limits,20,6,14,15,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE
ageoa.molecular_docking.build_complementary.constructcomplementarygraph@ageoa/molecular_docking/build_complementary/atoms.py:16,ageoa.molecular_docking.build_complementary.constructcomplementarygraph,83,acceptable_with_limits_candidate,acceptable_with_limits,20,6,35,12,10,,RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.molecular_docking.build_interaction_graph.pair_distance_compatibility_check@ageoa/molecular_docking/build_interaction_graph/atoms.py:20,ageoa.molecular_docking.build_interaction_graph.pair_distance_compatibility_check,78,acceptable_with_limits_candidate,acceptable_with_limits,20,6,30,12,10,,FIDELITY_WEAK_TYPES;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.molecular_docking.build_interaction_graph.weighted_interaction_edge_derivation@ageoa/molecular_docking/build_interaction_graph/atoms.py:44,ageoa.molecular_docking.build_interaction_graph.weighted_interaction_edge_derivation,49,misleading_candidate,misleading,20,6,0,15,10,FIDELITY_SIGNATURE_INVENTED_PARAMETER;FIDELITY_SIGNATURE_MISSING_REQUIRED,FIDELITY_REQUIREDNESS_MISMATCH;FIDELITY_SIGNATURE_INVENTED_PARAMETER;FIDELITY_SIGNATURE_MISSING_REQUIRED;FIDELITY_WEAK_TYPES;RUNTIME_NO_PROBE_EVIDENCE
ageoa.molecular_docking.build_interaction_graph.networkx_weighted_graph_materialization@ageoa/molecular_docking/build_interaction_graph/atoms.py:88,ageoa.molecular_docking.build_interaction_graph.networkx_weighted_graph_materialization,84,acceptable_with_limits_candidate,acceptable_with_limits,20,6,35,15,10,,RUNTIME_NO_PROBE_EVIDENCE
ageoa.molecular_docking.greedy_mapping.assemblestaticmappingcontext@ageoa/molecular_docking/greedy_mapping/atoms.py:29,ageoa.molecular_docking.greedy_mapping.assemblestaticmappingcontext,79,acceptable_with_limits_candidate,acceptable_with_limits,20,6,31,12,10,,FIDELITY_REQUIREDNESS_MISMATCH;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.molecular_docking.greedy_mapping.initializefrontierfromstartnode@ageoa/molecular_docking/greedy_mapping/atoms.py:57,ageoa.molecular_docking.greedy_mapping.initializefrontierfromstartnode,49,misleading_candidate,misleading,20,6,19,12,10,FIDELITY_SIGNATURE_INVENTED_PARAMETER,FIDELITY_REQUIREDNESS_MISMATCH;FIDELITY_SIGNATURE_INVENTED_PARAMETER;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.molecular_docking.greedy_mapping.scoreandextendgreedycandidates@ageoa/molecular_docking/greedy_mapping/atoms.py:106,ageoa.molecular_docking.greedy_mapping.scoreandextendgreedycandidates,49,misleading_candidate,misleading,20,6,19,12,10,FIDELITY_SIGNATURE_INVENTED_PARAMETER,FIDELITY_REQUIREDNESS_MISMATCH;FIDELITY_SIGNATURE_INVENTED_PARAMETER;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.molecular_docking.greedy_mapping.validatecurrentmapping@ageoa/molecular_docking/greedy_mapping/atoms.py:176,ageoa.molecular_docking.greedy_mapping.validatecurrentmapping,49,misleading_candidate,misleading,20,6,19,12,10,FIDELITY_SIGNATURE_INVENTED_PARAMETER,FIDELITY_REQUIREDNESS_MISMATCH;FIDELITY_SIGNATURE_INVENTED_PARAMETER;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.molecular_docking.greedy_mapping.rungreedymappingpipeline@ageoa/molecular_docking/greedy_mapping/atoms.py:218,ageoa.molecular_docking.greedy_mapping.rungreedymappingpipeline,49,misleading_candidate,misleading,20,6,19,12,10,FIDELITY_SIGNATURE_INVENTED_PARAMETER,FIDELITY_REQUIREDNESS_MISMATCH;FIDELITY_SIGNATURE_INVENTED_PARAMETER;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.molecular_docking.greedy_mapping_d12.init_problem_context@ageoa/molecular_docking/greedy_mapping_d12/atoms.py:26,ageoa.molecular_docking.greedy_mapping_d12.init_problem_context,82,acceptable_with_limits_candidate,acceptable_with_limits,20,6,31,15,10,,FIDELITY_REQUIREDNESS_MISMATCH;RUNTIME_NO_PROBE_EVIDENCE
ageoa.molecular_docking.greedy_mapping_d12.construct_mapping_state_via_greedy_expansion@ageoa/molecular_docking/greedy_mapping_d12/atoms.py:57,ageoa.molecular_docking.greedy_mapping_d12.construct_mapping_state_via_greedy_expansion,49,misleading_candidate,misleading,20,6,5,15,10,FIDELITY_SIGNATURE_INVENTED_PARAMETER;FIDELITY_SIGNATURE_MISSING_REQUIRED,FIDELITY_REQUIREDNESS_MISMATCH;FIDELITY_SIGNATURE_INVENTED_PARAMETER;FIDELITY_SIGNATURE_MISSING_REQUIRED;RUNTIME_NO_PROBE_EVIDENCE
ageoa.molecular_docking.greedy_mapping_d12.orchestrate_generation_and_validate@ageoa/molecular_docking/greedy_mapping_d12/atoms.py:155,ageoa.molecular_docking.greedy_mapping_d12.orchestrate_generation_and_validate,49,misleading_candidate,misleading,20,6,19,12,10,FIDELITY_SIGNATURE_INVENTED_PARAMETER,FIDELITY_REQUIREDNESS_MISMATCH;FIDELITY_SIGNATURE_INVENTED_PARAMETER;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.molecular_docking.greedy_subgraph.greedy_maximum_subgraph@ageoa/molecular_docking/greedy_subgraph/atoms.py:25,ageoa.molecular_docking.greedy_subgraph.greedy_maximum_subgraph,49,misleading_candidate,misleading,20,6,5,15,10,FIDELITY_SIGNATURE_INVENTED_PARAMETER;FIDELITY_SIGNATURE_MISSING_REQUIRED,FIDELITY_REQUIREDNESS_MISMATCH;FIDELITY_SIGNATURE_INVENTED_PARAMETER;FIDELITY_SIGNATURE_MISSING_REQUIRED;RUNTIME_NO_PROBE_EVIDENCE
ageoa.molecular_docking.map_to_udg.graphtoudgmapping@ageoa/molecular_docking/map_to_udg/atoms.py:16,ageoa.molecular_docking.map_to_udg.graphtoudgmapping,83,acceptable_with_limits_candidate,acceptable_with_limits,20,6,35,12,10,,RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.molecular_docking.minimize_bandwidth.validate_square_matrix_shape@ageoa/molecular_docking/minimize_bandwidth/atoms.py:58,ageoa.molecular_docking.minimize_bandwidth.validate_square_matrix_shape,59,limited_acceptability,acceptable_with_limits,20,6,15,12,10,,FIDELITY_UPSTREAM_UNMAPPED;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.molecular_docking.minimize_bandwidth.compute_absolute_weighted_index_distances@ageoa/molecular_docking/minimize_bandwidth/atoms.py:76,ageoa.molecular_docking.minimize_bandwidth.compute_absolute_weighted_index_distances,59,limited_acceptability,acceptable_with_limits,20,6,15,12,10,,FIDELITY_UPSTREAM_UNMAPPED;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.molecular_docking.minimize_bandwidth.aggregate_maximum_distance_as_bandwidth@ageoa/molecular_docking/minimize_bandwidth/atoms.py:93,ageoa.molecular_docking.minimize_bandwidth.aggregate_maximum_distance_as_bandwidth,59,limited_acceptability,acceptable_with_limits,20,6,15,12,10,,FIDELITY_UPSTREAM_UNMAPPED;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.molecular_docking.minimize_bandwidth.validate_symmetric_input@ageoa/molecular_docking/minimize_bandwidth/atoms.py:111,ageoa.molecular_docking.minimize_bandwidth.validate_symmetric_input,59,limited_acceptability,acceptable_with_limits,20,6,15,12,10,,FIDELITY_UPSTREAM_UNMAPPED;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.molecular_docking.minimize_bandwidth.initialize_reduction_state@ageoa/molecular_docking/minimize_bandwidth/atoms.py:130,ageoa.molecular_docking.minimize_bandwidth.initialize_reduction_state,59,limited_acceptability,acceptable_with_limits,20,6,15,12,10,,FIDELITY_UPSTREAM_UNMAPPED;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.molecular_docking.minimize_bandwidth.propose_greedy_permutation_step@ageoa/molecular_docking/minimize_bandwidth/atoms.py:158,ageoa.molecular_docking.minimize_bandwidth.propose_greedy_permutation_step,48,misleading_candidate,misleading,20,6,0,12,10,FIDELITY_SIGNATURE_INVENTED_PARAMETER;FIDELITY_SIGNATURE_MISSING_REQUIRED,FIDELITY_REQUIREDNESS_MISMATCH;FIDELITY_SIGNATURE_INVENTED_PARAMETER;FIDELITY_SIGNATURE_MISSING_REQUIRED;FIDELITY_WEAK_TYPES;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.molecular_docking.minimize_bandwidth.update_state_with_improvement_criterion@ageoa/molecular_docking/minimize_bandwidth/atoms.py:186,ageoa.molecular_docking.minimize_bandwidth.update_state_with_improvement_criterion,59,limited_acceptability,acceptable_with_limits,20,6,15,12,10,,FIDELITY_UPSTREAM_UNMAPPED;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.molecular_docking.minimize_bandwidth.extract_final_permutation@ageoa/molecular_docking/minimize_bandwidth/atoms.py:229,ageoa.molecular_docking.minimize_bandwidth.extract_final_permutation,49,misleading_candidate,misleading,20,6,0,15,10,FIDELITY_SIGNATURE_INVENTED_PARAMETER;FIDELITY_SIGNATURE_MISSING_REQUIRED,FIDELITY_REQUIREDNESS_MISMATCH;FIDELITY_SIGNATURE_INVENTED_PARAMETER;FIDELITY_SIGNATURE_MISSING_REQUIRED;FIDELITY_WEAK_TYPES;RUNTIME_NO_PROBE_EVIDENCE
ageoa.molecular_docking.minimize_bandwidth.enforce_threshold_sparsity@ageoa/molecular_docking/minimize_bandwidth/atoms.py:249,ageoa.molecular_docking.minimize_bandwidth.enforce_threshold_sparsity,59,limited_acceptability,acceptable_with_limits,20,6,15,12,10,,FIDELITY_UPSTREAM_UNMAPPED;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.molecular_docking.minimize_bandwidth.build_sparse_graph_view@ageoa/molecular_docking/minimize_bandwidth/atoms.py:269,ageoa.molecular_docking.minimize_bandwidth.build_sparse_graph_view,59,limited_acceptability,acceptable_with_limits,20,6,15,12,10,,FIDELITY_UPSTREAM_UNMAPPED;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.molecular_docking.minimize_bandwidth.compute_symmetric_bandwidth_reducing_order@ageoa/molecular_docking/minimize_bandwidth/atoms.py:287,ageoa.molecular_docking.minimize_bandwidth.compute_symmetric_bandwidth_reducing_order,49,misleading_candidate,misleading,20,6,5,12,10,FIDELITY_SIGNATURE_INVENTED_PARAMETER;FIDELITY_SIGNATURE_MISSING_REQUIRED,FIDELITY_REQUIREDNESS_MISMATCH;FIDELITY_SIGNATURE_INVENTED_PARAMETER;FIDELITY_SIGNATURE_MISSING_REQUIRED;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.molecular_docking.minimize_bandwidth.validate_symmetric_input@ageoa/molecular_docking/minimize_bandwidth/atoms.py:304,ageoa.molecular_docking.minimize_bandwidth.validate_symmetric_input,59,limited_acceptability,acceptable_with_limits,20,6,15,12,10,,FIDELITY_UPSTREAM_UNMAPPED;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.molecular_docking.minimize_bandwidth.build_threshold_search_space@ageoa/molecular_docking/minimize_bandwidth/atoms.py:322,ageoa.molecular_docking.minimize_bandwidth.build_threshold_search_space,59,limited_acceptability,acceptable_with_limits,20,6,15,12,10,,FIDELITY_UPSTREAM_UNMAPPED;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.molecular_docking.minimize_bandwidth.enumerate_threshold_based_permutations@ageoa/molecular_docking/minimize_bandwidth/atoms.py:346,ageoa.molecular_docking.minimize_bandwidth.enumerate_threshold_based_permutations,49,misleading_candidate,misleading,20,6,5,15,10,FIDELITY_SIGNATURE_INVENTED_PARAMETER;FIDELITY_SIGNATURE_MISSING_REQUIRED,FIDELITY_REQUIREDNESS_MISMATCH;FIDELITY_SIGNATURE_INVENTED_PARAMETER;FIDELITY_SIGNATURE_MISSING_REQUIRED;RUNTIME_NO_PROBE_EVIDENCE
ageoa.molecular_docking.minimize_bandwidth.select_minimum_bandwidth_permutation@ageoa/molecular_docking/minimize_bandwidth/atoms.py:373,ageoa.molecular_docking.minimize_bandwidth.select_minimum_bandwidth_permutation,59,limited_acceptability,acceptable_with_limits,20,6,15,12,10,,FIDELITY_UPSTREAM_UNMAPPED;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.molecular_docking.mwis_sa.load_graphs_from_folder@ageoa/molecular_docking/mwis_sa/atoms.py:18,ageoa.molecular_docking.mwis_sa.load_graphs_from_folder,84,acceptable_with_limits_candidate,acceptable_with_limits,20,6,35,15,10,,RUNTIME_NO_PROBE_EVIDENCE
ageoa.molecular_docking.mwis_sa.is_independent_set@ageoa/molecular_docking/mwis_sa/atoms.py:42,ageoa.molecular_docking.mwis_sa.is_independent_set,84,acceptable_with_limits_candidate,acceptable_with_limits,20,6,35,15,10,,RUNTIME_NO_PROBE_EVIDENCE
ageoa.molecular_docking.mwis_sa.calculate_weight@ageoa/molecular_docking/mwis_sa/atoms.py:66,ageoa.molecular_docking.mwis_sa.calculate_weight,84,acceptable_with_limits_candidate,acceptable_with_limits,20,6,35,15,10,,RUNTIME_NO_PROBE_EVIDENCE
ageoa.molecular_docking.mwis_sa.to_qubo@ageoa/molecular_docking/mwis_sa/atoms.py:86,ageoa.molecular_docking.mwis_sa.to_qubo,82,acceptable_with_limits_candidate,acceptable_with_limits,20,6,31,15,10,,FIDELITY_REQUIREDNESS_MISMATCH;RUNTIME_NO_PROBE_EVIDENCE
